"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","url","description","location","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"148","@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",2020-10-02 16:44:25,"1198482797830254592","1312070947789250560","en",FALSE,"everyone","1312057111816409093","2019-11-24T06:05:55.000Z","Mark Deavers",NA,"American Patriot. Truth, Justice, and the American way.",NA,"https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,"MarkDeavers5",FALSE,0,0,2,0,0,103,152,8491,0,"65459725","1347796704792338432",NA,"@StPeteFL @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/tqAoIpi9HX

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets."
"149","@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 



We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets.. https   cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated",2020-10-02 20:39:25,"1198482797830254592","1312130087588827136","en",FALSE,"everyone","1312062654383640579","2019-11-24T06:05:55.000Z","Mark Deavers",NA,"American Patriot. Truth, Justice, and the American way.",NA,"https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,"MarkDeavers5",FALSE,1,0,2,0,0,103,152,8491,0,"62009570","1347796704792338432",NA,"@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/rV0MwNgijY

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets."
"150","RT @MarkDeavers5: @Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gall…",2020-10-02 21:37:05,"976833024980668416","1312144599985516544","en",FALSE,"everyone","1312144599985516544","2018-03-22T14:48:36.000Z","M White",NA,"""In the middle of every difficulty lies opportunity"" - Albert Einstein","Tampa Bay, Fl ","https://pbs.twimg.com/profile_images/1271150467154927617/YJ0wfHY9_normal.jpg",FALSE,"MWhite0523",FALSE,1,0,0,0,0,119,379,8107,1,NA,"1360020439293190146",NA,"@Kriseman @cl_tampabay They also ran this story about you back in 2015, about you pumping an untold # of millions of gallons of sewage into the bay: 

https://t.co/rV0MwNgijY

We see the other stupid decisions you made during the pandemic as well, so keep gloating, with your self gratifying tweets."
"151","@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

 . https   www cltampa com news views article 20762281 st pete dumps raw sewage into clam bayou updated. https   twitter com MarkDeavers5 status 1312153468094697472 photo 1",2020-10-02 22:12:20,"1198482797830254592","1312153468094697472","en",FALSE,"everyone","1312100113280507906","2019-11-24T06:05:55.000Z","Mark Deavers",NA,"American Patriot. Truth, Justice, and the American way.",NA,"https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,"MarkDeavers5",FALSE,0,0,0,0,0,103,152,8491,0,"930621325592449025","1347796704792338432",NA,"@AvengeOne @Kriseman @StPeteFL @GovRonDeSantis @NYGovCuomo That bitch can't  reassure resident's that when they poop, it won't end up in the bay, so how is KrySissieMan going to do that?

https://t.co/tqAoIp0yjn https://t.co/KwTuv8SVBU"
"152","The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

 . https   thedrainteam com pipelining tampa bay. https   twitter com thedrainteam_fl status 1314887043466452992 photo 1",2020-10-10 11:14:35,"1247589646059466752","1314887043466452992","en",FALSE,"everyone","1314887043466452992","2020-04-07T18:19:11.000Z","TheDrainTeamFL","https://t.co/b04TGMOx3y","A full-service plumbing company to fix any residential, commercial & industrial plumbing needs in Pinellas, Pasco & Hillsborough County.","Largo, Florida","https://pbs.twimg.com/profile_images/1247589889912082433/pR0xuEjC_normal.jpg",FALSE,"thedrainteam_fl",FALSE,0,0,0,0,0,0,14,35,0,NA,NA,NA,"The Drain Team® is the sewer leak repair leader in Tampa Bay and the surrounding areas including Clearwater, St. Petersburg, and Sarasota.  No Extra Charge for nights, weekends, or holidays!

https://t.co/FQdjWbx6Kp https://t.co/E0jptf1RLl"
"153"," The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me.. https   www youtube com watch",2020-10-15 15:01:07,"1278655496937975809","1316755992734957573","en",FALSE,"everyone","1316755990428225537","2020-07-02T11:45:28.000Z","James McLynas For Sheriff","https://t.co/1a3dSM25qi","Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","Pinellas County, Florida","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"JamesMclynas",FALSE,0,1,0,0,0,1035,1150,2226,1,"1278655496937975809",NA,NA,"https://t.co/mgwdLrn36r The attack was meant to harm my campaign, because I have sworn to arrest the Mayor of St. Pete, Rick Kriseman for dumping hundreds of thousands of gallons of raw sewage into Tampa Bay after I am elected. The City filed 20 criminal citations against me."
"154","I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay.. ",2020-10-25 03:30:54,"1278655496937975809","1320206174067838981","en",FALSE,"everyone","1320206174067838981","2020-07-02T11:45:28.000Z","James McLynas For Sheriff","https://t.co/1a3dSM25qi","Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","Pinellas County, Florida","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"JamesMclynas",FALSE,2,4,14,3,0,1035,1150,2226,1,NA,NA,NA,"I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay."
"155","When I started to video the man erasing my campaign messages, he became irate and called the cops. Watch what happens next.",2020-10-25 03:30:55,"1278655496937975809","1320206174952824832","en",FALSE,"everyone","1320206174067838981","2020-07-02T11:45:28.000Z","James McLynas For Sheriff","https://t.co/1a3dSM25qi","Pinellas County sheriff candidate fighting to end cannabis enforcement, policing for profit, mass incarceration, corruption, and abuse of power. ~Not A Cop~","Pinellas County, Florida","https://pbs.twimg.com/profile_images/1278656362994597889/miaUxhjb_normal.jpg",FALSE,"JamesMclynas",FALSE,3,0,7,0,0,1035,1150,2226,1,"1278655496937975809",NA,NA,NA
"156","RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St.…",2020-10-25 12:24:54,"22081421","1320340558716559360","en",FALSE,"everyone","1320340558716559360","2009-02-26T23:51:27.000Z","RP2012dave",NA,"@Liberty@Ron Paul@Constitutional Republic@Truth@individual liberty","Florida","https://pbs.twimg.com/profile_images/1409652482/Ron_Paul_smaller_size_normal.jpg",FALSE,"RP2012dave",FALSE,2,0,0,0,0,401,563,1355,5,NA,NA,NA,"I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay."
"157","RT @JamesMclynas: I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St.…",2020-10-25 12:29:11,"87852896","1320341636677853186","en",FALSE,"everyone","1320341636677853186","2009-11-06T02:58:07.000Z","David Kesselring",NA,"Supporter of Liberty, honesty and transparency.  I might possibly be called an activist in support of liberty.",NA,"https://pbs.twimg.com/profile_images/1307708316387340289/vJlZq7mN_normal.jpg",FALSE,"fldave2009",FALSE,2,0,0,0,0,22,20,146,0,NA,NA,NA,"I caught a city worker literally scrubbing my campaign artwork off of the sidewalks of St. Pete Florida. The mayor of St. Pete doesn't want me to be elected Sheriff because I have vowed to arrest him for repeatedly dumping raw sewage in Tampa Bay."
"158","@JamesMclynas https://t.co/1bwVtWgvr6",2020-10-28 16:21:10,"202470085","1321487179990716416","qme",FALSE,"everyone","1320206174067838981","2010-10-14T03:10:51.000Z","Dr. C. Diggs","https://t.co/s3mGdTOxdT","","Phoenix, AZ","https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png",FALSE,"Dr_C_Diggs",FALSE,0,1,1,0,0,77,376,16997,0,"1278655496937975809","1337678687928401920",NA,NA
"159","@JamesMclynas Your url is meaningless to this convo. All it states is that a paid political Campaign Advertisement must include ""I'm Joe Biden, and I already forgot this message"". Also, the one you've been retweeting on twitter? Porn Hub? You sure you weren't with Hunter?",2020-10-28 16:22:40,"202470085","1321487558539464705","en",FALSE,"everyone","1320206174067838981","2010-10-14T03:10:51.000Z","Dr. C. Diggs","https://t.co/s3mGdTOxdT","","Phoenix, AZ","https://pbs.twimg.com/profile_images/1230317284658278401/6qAqeuw8_normal.png",FALSE,"Dr_C_Diggs",FALSE,0,0,1,0,0,77,376,16997,0,"1278655496937975809","1337678687928401920",NA,NA
"160","@Dr_C_Diggs @JamesMclynas I see he deleted all of the conversation on YT.

Yikes! The actions of someone who doesn't want his illegal activities publicly challenged (also illegal). https://t.co/WCmKgdCO0H",2020-10-28 16:42:11,"779943300438646784","1321492470090231808","en",FALSE,"everyone","1320206174067838981","2016-09-25T07:19:08.000Z","Silly Rabbit","https://t.co/M0QEHZ18Qa","PhD: Science, World History & Theology. Deep Web Researcher & Truther. Former Webmaster & DEV. Tech VET. ~That 70's Piscean kid.","Arizona, USA","https://pbs.twimg.com/profile_images/1038360821779156992/oyc56EY9_normal.jpg",FALSE,"SillyRabbitx4",FALSE,0,0,1,0,0,31,319,8770,0,"202470085","1140786008788570112",NA,NA
"161","@JamesMclynas They just can't stand the fact that you are the meaning of Change now for Pinellas county Florida that all the sheriff's fear, the TRUTH AND THE CONSTITUTION. We thank you @JamesMclynas  for your dedication with such strength even though they fear the Good you Represent.",2020-10-28 20:58:55,"1261023219412340737","1321557079103033344","en",FALSE,"everyone","1320206174067838981","2020-05-14T19:59:14.000Z","Beautiful things God has made",NA,"All I know is that I laugh a LOT and although I am in a wheelchair and on O2 I always enjoy being outside with my camera and Sammy on my lap. Have a Blessed Day","Florida ","https://pbs.twimg.com/profile_images/1458201568092766208/VzkIKrMH_normal.jpg",FALSE,"Beautif19898961",FALSE,0,0,0,0,0,22,30,248,0,"1278655496937975809",NA,NA,NA
"162","Why doesn’t St Pete fix the raw sewage that spills into the bay? Or the storm drains that cause flooding? @StPeteFL Cool car though... . https   twitter com EdMontanari status 1331030858850050048",2020-11-24 16:47:18,"1498472304","1331278228347031552","en",FALSE,"everyone","1331278228347031552","2013-06-10T14:41:18.000Z","Matt Geren",NA,"I was Time Magazine’s Person of the Year 2006. Chi-town Made.. Bay Stayed. Loving life in Tampa! USF Grad Go Bulls! Go Bolts and Blackhawks!","Tampa, FL","https://pbs.twimg.com/profile_images/532653401197543424/tllVjrt-_normal.jpeg",FALSE,"GerenMatt",FALSE,0,0,0,0,0,168,395,2817,3,NA,"1372779644953366532","dc62519fda13b4ec","Why doesn’t St Pete fix the raw sewage that spills into the bay? Or the storm drains that cause flooding? @StPeteFL Cool car though... https://t.co/1g9olcjwcY"
"163","@bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he released into the bay. You may not have spotted them. They tend to make their way to the bottom, much like the mayor. 

 . https   www cltampa com news views environment article 20782069 st pete sewage dump colin. https   twitter com MarkDeavers5 status 1335381191160041473 photo 1",2020-12-06 00:31:00,"1198482797830254592","1335381191160041473","en",FALSE,"everyone","1335233136867807233","2019-11-24T06:05:55.000Z","Mark Deavers",NA,"American Patriot. Truth, Justice, and the American way.",NA,"https://pbs.twimg.com/profile_images/1198486860928036865/tspmolTa_normal.jpg",FALSE,"MarkDeavers5",FALSE,1,0,1,0,0,103,152,8491,0,"23438841","1347796704792338432",NA,"@bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he released into the bay. You may not have spotted them. They tend to make their way to the bottom, much like the mayor. 

https://t.co/IaEbRE85m0 https://t.co/K4qJej5Hw0"
"164","RT @MarkDeavers5: @bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he release…",2020-12-06 19:18:22,"4303118473","1335664900924968967","en",FALSE,"everyone","1335664900924968967","2015-11-20T17:17:25.000Z","Simon Templar",NA,"","Liberal's heads rent free.","https://pbs.twimg.com/profile_images/667754167830638592/gLZWwNLN_normal.png",FALSE,"avconnection_7",FALSE,1,0,0,0,0,512,800,27362,2,NA,NA,NA,"@bkirby816 @Kriseman @TampaBayLV So wonderful to see him swimming with the endangered species ""floaters"", that he released into the bay. You may not have spotted them. They tend to make their way to the bottom, much like the mayor. 

https://t.co/IaEbRE85m0 https://t.co/K4qJej5Hw0"
"165","@Kriseman @10TampaBay Fantastic! Know lets hope for a Republican replacement for this sewage dumping fool. He dumped 100s of millions of gallons into the bay. 

. https   saintpetersblog com announcing another bid st pete mayor rick baker savages rick kriseman",2021-02-23 15:07:41,"4303118473","1364230457752190976","en",FALSE,"everyone","1363142671531978753","2015-11-20T17:17:25.000Z","Simon Templar",NA,"","Liberal's heads rent free.","https://pbs.twimg.com/profile_images/667754167830638592/gLZWwNLN_normal.png",FALSE,"avconnection_7",FALSE,0,0,0,0,0,512,800,27362,2,"62009570",NA,NA,"@Kriseman @10TampaBay Fantastic! Know lets hope for a Republican replacement for this sewage dumping fool. He dumped 100s of millions of gallons into the bay. 

https://t.co/HyE527GfyR"
"166","@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

. https   www wtsp com article news investigations reopened st pete facility dumps treated sewage in tampa bay 67 235297513",2021-03-31 14:02:24,"879763967845052417","1377259988205375493","en",FALSE,"everyone","1376902119719059458","2017-06-27T18:10:49.000Z","LibertariansRule",NA,"We have not improved our country in the last election...it is just as bad as it was. Don't fool yourselves.

 #Libertarian #BigGovSucks #WakeUp","United States","https://pbs.twimg.com/profile_images/890330449087799296/ReHnW4PR_normal.jpg",FALSE,"BigGovDrools",FALSE,0,0,0,0,0,112,405,8333,0,"37190669",NA,NA,"@nikkifried Remember when this happened? Unfortunately it isn't unheard of.

https://t.co/5tgWhYpegf"
